CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Geography_Germany,Geography_Spain
-0.8340955996641041,1,1.7124904466866357,-0.0030273965113638353,0.16249403047366745,-0.910597446214839,0,1,0.07210800034856088,1.4103620128752166,SILVER,-1.3230931681035012,True,False
-0.07910585989157648,0,-0.2773864738171287,-1.732968260147834,1.1510448892743836,-0.910597446214839,0,0,-0.7607100354795786,-1.4259617938119964,SILVER,-1.3142460091923942,False,False
-0.1928714371175738,0,0.29114978918394685,0.3429607762159302,-0.26438652197404017,0.8067008964816981,0,1,0.8472505489327058,-1.4259617938119964,SILVER,-0.5091545482816466,True,False
1.275738741618028,1,-0.2773864738171287,1.0349371216705183,0.653367928488484,-0.910597446214839,0,0,0.0402069615287413,0.7012810612034134,GOLD,0.4463386141179218,False,True
0.6138299286667708,0,0.5754179206844846,1.3809252943978123,0.5101846916498136,-0.910597446214839,1,1,1.5507956467016946,1.4103620128752166,GOLD,1.5876221136507398,True,False
-0.44108724197429516,0,-0.5616546053176665,1.3809252943978123,0.21706394798868767,-0.910597446214839,1,0,-0.5353451265367334,-0.007799890468389922,GOLD,0.03494572475144095,False,False
-1.123680705330279,1,0.38590583301745945,1.0349371216705183,1.1102557241192277,-0.910597446214839,0,1,-1.5527840335997962,-0.007799890468389922,PLATINUM,-1.3894468599368046,False,False
0.6241722538691342,0,1.2387102275190727,-0.0030273965113638353,-1.2269568265645165,-0.910597446214839,1,1,1.0498799250614719,-0.7168808421401932,SILVER,-1.5398485614256257,False,False
1.0999192131778501,1,-0.46689856148415393,-1.38698008742054,0.8499147453772695,0.8067008964816981,0,0,-0.950003951261916,0.7012810612034134,PLATINUM,-1.4602241312256616,True,False
0.9551266603447627,1,-0.3721425176506413,-1.38698008742054,1.1289200887788073,-0.910597446214839,1,0,1.5635708989501536,-0.7168808421401932,DIAMOND,-1.4734948695923222,True,False
-0.9271765264853746,0,-1.6987271313198176,-0.3490155692386579,-1.2269568265645165,-0.910597446214839,1,1,-1.0897179701846345,-0.007799890468389922,DIAMOND,0.41094997847349335,False,False
2.0617554569976457,0,-0.6564106491511791,-0.3490155692386579,1.2769105386844506,0.8067008964816981,1,1,0.9082756173903955,-1.4259617938119964,GOLD,1.2204650188397943,False,False
-2.644002510077698,1,-0.46689856148415393,-0.0030273965113638353,0.47455664777213,-0.910597446214839,1,1,-1.430436291574242,-0.007799890468389922,GOLD,-0.2525869398595403,True,False
0.5724606278573172,0,1.7124904466866357,0.6889489489432242,-1.2269568265645165,-0.910597446214839,1,0,-1.4206045262639218,-1.4259617938119964,GOLD,0.41979713738460045,False,True
-0.027394233879759516,1,0.5754179206844846,-0.0030273965113638353,0.6812030901238141,-0.910597446214839,0,0,-0.8338306881078975,0.7012810612034134,SILVER,0.01282782747367316,True,False
-1.2684732581633664,1,-1.130190868318742,0.6889489489432242,1.6015332861473808,0.8067008964816981,0,1,0.695898411389053,-1.4259617938119964,GOLD,1.1894999626509195,False,False
1.834224302545651,0,-1.0354348244852294,1.0349371216705183,0.9360860177971774,-0.910597446214839,1,0,-0.3511293047378929,-0.007799890468389922,GOLD,0.5834695772400821,False,True
2.0617554569976457,1,-0.46689856148415393,-0.3490155692386579,-0.08129688422409043,0.8067008964816981,1,1,0.9487401605390255,0.7012810612034134,DIAMOND,0.9771681487843488,False,False
0.01397506692969405,0,0.19639374535043425,1.3809252943978123,1.3320006450929989,-0.910597446214839,1,0,1.3731703240249495,1.4103620128752166,GOLD,1.1054519529954019,True,False
0.16910994496514492,1,-0.08787438615010354,0.3429607762159302,1.091214820383987,-0.910597446214839,1,1,-0.44503773526086393,-1.4259617938119964,SILVER,-0.8984295403703597,False,False
0.3242448230005958,1,-1.2249469121522547,-1.732968260147834,0.549068851566684,-0.910597446214839,0,1,0.21523185289464128,-0.7168808421401932,PLATINUM,1.295665869584205,False,False
1.3481350180345717,0,-0.5616546053176665,-0.6950037419659519,-1.2269568265645165,0.8067008964816981,1,1,-0.9919561716815934,-0.7168808421401932,GOLD,1.693788020584025,False,True
0.16910994496514492,0,-0.7511666929846916,-0.6950037419659519,0.3702672010057177,-0.910597446214839,1,1,1.569658133725611,-0.007799890468389922,GOLD,1.574351375284079,False,False
-0.5031411931884755,1,0.38590583301745945,-1.040991914693246,0.5970185187603984,4.241297581874772,1,0,0.2716033804750983,-0.7168808421401932,GOLD,0.3224783893624222,True,False
-2.2406518271855256,0,1.5229783590196107,0.3429607762159302,-1.2269568265645165,-0.910597446214839,0,1,-0.4520228354243022,1.4103620128752166,PLATINUM,0.9506266720510274,False,True
0.5310913270478637,0,0.480661876850972,1.3809252943978123,-1.2269568265645165,-0.910597446214839,0,0,-0.7019944105392282,0.7012810612034134,DIAMOND,1.6407050671173824,False,True
1.255054091213301,1,1.1439541836855602,1.3809252943978123,1.083171714604142,-0.910597446214839,0,1,-0.9202248072738549,-1.4259617938119964,DIAMOND,1.4637618888952402,True,False
-1.27881558336573,1,-0.3721425176506413,1.0349371216705183,-1.2269568265645165,-0.910597446214839,1,0,-0.02591152522473061,0.7012810612034134,GOLD,-1.455800551770108,False,True
0.10705599375096457,0,-0.3721425176506413,1.0349371216705183,0.764856879422775,-0.910597446214839,1,0,-0.2236134383941665,-0.7168808421401932,SILVER,-0.9426653349258953,True,False
-0.09979051029630326,1,-0.3721425176506413,-0.3490155692386579,-1.2269568265645165,0.8067008964816981,0,0,0.4608905048008545,0.7012810612034134,PLATINUM,0.6675175868955997,False,False
-0.22389841272466396,1,-0.5616546053176665,0.3429607762159302,-1.2269568265645165,0.8067008964816981,1,1,-0.7033473035181311,1.4103620128752166,SILVER,0.11457015495140499,False,False
-1.6614816158531753,0,0.006881657683409057,-1.38698008742054,-1.2269568265645165,2.523999239178235,1,0,1.2458057852650395,-0.007799890468389922,PLATINUM,-0.44280085644834327,False,False
2.0307284813905553,0,2.565294841188249,0.6889489489432242,0.7594341389239354,-0.910597446214839,0,1,-0.8073534109975525,-1.4259617938119964,GOLD,0.6675175868955997,False,False
-1.040942103711372,0,-1.6039710874863051,0.3429607762159302,1.2508388190032065,-0.910597446214839,1,1,-0.8323536333715023,-0.7168808421401932,GOLD,-0.5091545482816466,False,False
0.15876761976278153,0,3.039075060355812,-1.38698008742054,-0.3760797927051413,0.8067008964816981,1,1,0.2212123399038395,-1.4259617938119964,GOLD,-0.8276522690815028,True,False
-1.1443653557350058,0,0.006881657683409057,-1.38698008742054,-1.2269568265645165,-0.910597446214839,0,1,0.15498292602621255,-0.7168808421401932,DIAMOND,0.534810203228993,False,True
1.017180611558943,1,-1.130190868318742,1.3809252943978123,-1.2269568265645165,0.8067008964816981,1,0,0.5784121332960553,0.7012810612034134,PLATINUM,0.5878931566956357,False,False
-0.23424073792702735,1,-0.5616546053176665,-0.6950037419659519,-1.2269568265645165,-0.910597446214839,1,1,1.544163876420377,0.7012810612034134,GOLD,-1.6194729916255897,False,True
-0.0067095834750327335,1,-1.3197029559857671,-1.040991914693246,0.6080845303164568,-0.910597446214839,1,1,-1.2920211822576035,-1.4259617938119964,DIAMOND,1.1939235421064731,True,False
-0.25492538833175415,1,-0.18263042998361612,-1.040991914693246,0.9232796766599631,0.8067008964816981,1,0,0.856248532342783,-0.7168808421401932,DIAMOND,-1.2611630557257514,False,False
1.6894317497125635,1,0.8596860521850224,0.6889489489432242,-1.2269568265645165,0.8067008964816981,1,1,0.5807678980300749,-1.4259617938119964,GOLD,-1.5310014025145184,False,False
-1.2064193069491862,1,-0.5616546053176665,-0.6950037419659519,1.2003819408542926,-0.910597446214839,0,0,1.7382145980479597,1.4103620128752166,PLATINUM,-0.5932025579371643,False,True
1.275738741618028,1,-0.3721425176506413,-0.6950037419659519,0.7218434693782293,-0.910597446214839,1,1,-1.3081238999508913,0.7012810612034134,DIAMOND,1.6583993849395966,False,False
-0.3893756159624782,0,-1.8882392189868429,-0.0030273965113638353,-1.2269568265645165,-0.910597446214839,1,1,1.347561656797314,-1.4259617938119964,SILVER,-1.2346215789924302,False,True
-1.8476434694957165,1,-1.0354348244852294,-0.3490155692386579,-1.2269568265645165,0.8067008964816981,1,0,-1.7016557222322,-0.007799890468389922,DIAMOND,0.11899373440695854,False,True
-0.1928714371175738,0,0.19639374535043425,-0.6950037419659519,0.8042146824821326,-0.910597446214839,0,0,1.3604683846795826,-0.007799890468389922,PLATINUM,-1.2478923173590908,True,False
-0.6272490956168363,1,-1.130190868318742,1.0349371216705183,0.7568469976790178,0.8067008964816981,1,0,-1.703829859037658,-1.4259617938119964,SILVER,1.614163590384061,True,False
-2.178597875971345,0,0.29114978918394685,-1.040991914693246,-1.2269568265645165,0.8067008964816981,1,0,-0.8653503605197111,0.7012810612034134,PLATINUM,-1.5310014025145184,False,False
1.2860810668203912,1,-0.5616546053176665,-1.38698008742054,0.6813724203560486,0.8067008964816981,1,1,-1.2739571267317276,-0.7168808421401932,SILVER,-1.5619664587033935,True,False
1.0792345627731235,1,3.7023673671904,-0.0030273965113638353,0.7184462715626124,-0.910597446214839,1,1,-0.40928123878202627,1.4103620128752166,PLATINUM,-0.2304690425817725,False,False
-0.3169793395459345,0,0.10163770151692166,-0.0030273965113638353,0.5096348097771733,0.8067008964816981,1,0,-0.8671673363649774,1.4103620128752166,SILVER,1.52569200127299,True,False
1.2964233920227546,0,-0.18263042998361612,-1.040991914693246,-1.2269568265645165,-0.910597446214839,0,1,-1.5925878899210408,-0.007799890468389922,SILVER,1.0612161584398663,False,False
-0.23424073792702735,0,-0.46689856148415393,-0.3490155692386579,1.3208842357237442,0.8067008964816981,1,1,0.4644840560317259,-0.007799890468389922,PLATINUM,1.6672465438507038,False,False
0.6241722538691342,0,1.8072464905201484,1.3809252943978123,0.23819315091976095,0.8067008964816981,1,1,-1.2668966239862494,-0.007799890468389922,DIAMOND,1.5168448423618828,False,False
0.16910994496514492,0,3.039075060355812,-0.3490155692386579,0.9761142401741116,-0.910597446214839,0,1,-0.08857490197763453,-0.7168808421401932,DIAMOND,1.3664431408730617,False,True
-1.496004412615361,1,1.7124904466866357,0.3429607762159302,-1.2269568265645165,0.8067008964816981,0,1,1.652615950001532,-0.7168808421401932,DIAMOND,1.0523689995287593,False,False
1.513612221272386,0,-0.9406787806517168,-1.38698008742054,-1.2269568265645165,-0.910597446214839,0,1,0.8789158023112287,1.4103620128752166,GOLD,0.6453996896178319,False,False
-0.7306723476404702,1,1.617734402853123,-1.38698008742054,0.8815384101421385,-0.910597446214839,1,0,0.1288490528229852,-1.4259617938119964,SILVER,0.8400371856621884,False,False
0.1897945953698717,0,0.006881657683409057,-0.6950037419659519,0.6902791905715847,-0.910597446214839,1,1,1.2547832201654618,0.7012810612034134,DIAMOND,0.7869542321955457,False,False
0.12774064415569136,0,-0.5616546053176665,1.3809252943978123,-1.2269568265645165,0.8067008964816981,0,0,-0.1393969388319136,1.4103620128752166,PLATINUM,1.1585349064620447,False,True
-0.4824565427837488,1,0.7649300083515098,1.0349371216705183,-0.23032064980283878,2.523999239178235,0,0,-1.5709405574191204,1.4103620128752166,PLATINUM,-0.7789928950704137,False,False
-0.13081748590339343,0,-0.8459227368182043,1.3809252943978123,0.9688555105505984,0.8067008964816981,1,1,0.12404801544000768,1.4103620128752166,GOLD,1.5035741039952222,False,True
1.3171080424274815,0,0.10163770151692166,1.0349371216705183,0.4469473132806428,0.8067008964816981,1,1,0.3132360541556475,1.4103620128752166,GOLD,1.733600235684007,False,True
0.9964959611542162,0,0.29114978918394685,-0.3490155692386579,0.06050442531643848,-0.910597446214839,1,0,0.2737907519138934,1.4103620128752166,SILVER,-0.9692068116592166,False,False
-0.3997179411648416,0,0.29114978918394685,-0.0030273965113638353,1.0510098846556877,-0.910597446214839,1,1,-0.9838995886375798,1.4103620128752166,GOLD,-1.3584818037479298,True,False
2.0617554569976457,1,-1.130190868318742,1.0349371216705183,0.5680685061363469,0.8067008964816981,1,1,0.19653932642516053,-1.4259617938119964,GOLD,-0.3764471646150399,True,False
-0.1515021363081202,1,0.8596860521850224,-0.6950037419659519,0.708197378691204,-0.910597446214839,1,0,1.5784135402378106,-0.7168808421401932,SILVER,1.6583993849395966,True,False
0.7689648067022217,1,-1.3197029559857671,1.3809252943978123,-1.2269568265645165,0.8067008964816981,1,1,1.2031019769837392,-0.7168808421401932,SILVER,1.3974081970619368,False,False
0.2104792457745985,1,-0.9406787806517168,0.3429607762159302,-1.2269568265645165,0.8067008964816981,0,0,-1.5232162954653055,-0.7168808421401932,GOLD,-1.2301979995368766,False,True
1.358477343236935,0,-1.5092150436527925,1.7269134671251063,0.346813760071812,-0.910597446214839,1,1,0.7499826112210368,-0.007799890468389922,PLATINUM,-0.18180966857068337,False,True
-0.5858797948073827,1,-1.4144589998192798,-1.732968260147834,0.33599395948849997,-0.910597446214839,1,1,-0.48958272483524407,-0.7168808421401932,DIAMOND,-0.7745693156148601,False,True
-0.1825291119152104,0,-0.18263042998361612,-1.040991914693246,-1.2269568265645165,0.8067008964816981,1,0,1.4408104453323738,-0.007799890468389922,DIAMOND,1.3797138792397226,False,False
-0.5238258435932023,1,-1.2249469121522547,0.3429607762159302,0.5210627546732213,-0.910597446214839,1,0,-0.29555882075416046,0.7012810612034134,SILVER,0.875425821306617,False,False
1.7411433757243804,1,-1.0354348244852294,1.0349371216705183,1.4735507680804973,-0.910597446214839,1,1,0.05711159351831502,0.7012810612034134,PLATINUM,-1.6637087861811253,False,True
1.2033424652014841,1,-0.3721425176506413,1.3809252943978123,-1.2269568265645165,0.8067008964816981,1,0,-1.0449768990689692,-1.4259617938119964,DIAMOND,1.6583993849395966,False,False
-0.9478611768901014,1,0.6701739645179972,-0.0030273965113638353,-1.2269568265645165,-0.910597446214839,1,0,-1.367231687973812,-1.4259617938119964,DIAMOND,-0.5312724455594144,False,False
-0.4307449167719318,0,1.3334662713525853,1.7269134671251063,-1.2269568265645165,-0.910597446214839,1,1,0.959918549791405,-0.007799890468389922,SILVER,-0.47818949209277173,False,True
-0.8340955996641041,1,2.091514622020686,0.3429607762159302,1.053870843318797,-0.910597446214839,1,1,-0.9456748330413566,-1.4259617938119964,SILVER,-1.3142460091923942,False,False
-0.989230477699555,0,1.0491981398520476,0.6889489489432242,0.8284553886189865,0.8067008964816981,1,1,-0.646832284649913,0.7012810612034134,GOLD,1.6407050671173824,False,True
-1.9200397459122602,0,1.3334662713525853,-1.38698008742054,0.6579562160229754,-0.910597446214839,0,0,-0.4287446826433981,-0.7168808421401932,SILVER,1.5389627396396506,True,False
0.9551266603447627,1,-0.46689856148415393,-1.38698008742054,0.887454214596831,-0.910597446214839,1,1,0.1571387781408757,1.4103620128752166,GOLD,-0.4074122208039148,True,False
-0.6375914208191996,1,0.19639374535043425,0.6889489489432242,0.2595960107664358,-0.910597446214839,1,1,0.028895877663165613,1.4103620128752166,SILVER,-1.6415908889033575,True,False
0.8723880587258556,0,-0.9406787806517168,1.7269134671251063,-1.2269568265645165,0.8067008964816981,1,1,-0.07826251050927945,-0.7168808421401932,DIAMOND,-0.7391806799704317,False,True
0.14842529456041814,1,0.29114978918394685,-1.040991914693246,1.282848010988765,0.8067008964816981,0,1,0.9970457015202031,-0.007799890468389922,DIAMOND,-0.23489262203732608,False,True
-0.7616993232475603,1,-0.8459227368182043,1.0349371216705183,0.2572443268207485,0.8067008964816981,0,1,0.46869946088953296,0.7012810612034134,SILVER,-0.16411535074846914,False,False
1.4722429204629324,1,-0.6564106491511791,-1.38698008742054,0.32043227039226213,-0.910597446214839,1,1,0.6734392386158435,1.4103620128752166,DIAMOND,-1.185962204981341,True,False
0.30356017259586904,0,-0.3721425176506413,1.3809252943978123,-1.2269568265645165,0.8067008964816981,0,0,0.7706484911770569,1.4103620128752166,PLATINUM,-0.07122018218184444,False,True
-0.5445104939979291,1,2.3757827535212237,-1.38698008742054,-0.21611263954893833,-0.910597446214839,1,1,0.9186588838030696,1.4103620128752166,GOLD,-1.3938704393923582,False,True
0.5517759774525904,0,-1.4144589998192798,1.7269134671251063,0.7329367663745532,-0.910597446214839,1,1,0.48994035083607157,-0.007799890468389922,PLATINUM,-1.3275167475590548,False,True
-1.7131932418649924,0,-0.18263042998361612,-0.0030273965113638353,-1.2269568265645165,0.8067008964816981,0,1,1.2312905270125651,0.7012810612034134,SILVER,0.5701988388734214,False,False
-0.14115981110575682,1,-1.6039710874863051,-0.0030273965113638353,0.3588087606176084,-0.910597446214839,1,0,0.40654788133897113,-0.7168808421401932,SILVER,-0.7789928950704137,False,True
1.3274503676298448,1,-0.9406787806517168,-0.6950037419659519,-0.4824148449785007,2.523999239178235,1,0,0.4949014227984817,-0.007799890468389922,DIAMOND,1.3974081970619368,False,False
1.5756661724865662,1,2.4705387973547364,-1.040991914693246,1.207217746153694,0.8067008964816981,0,1,-1.6123498095921487,1.4103620128752166,PLATINUM,-1.2611630557257514,False,False
1.358477343236935,0,0.006881657683409057,1.0349371216705183,-1.2269568265645165,0.8067008964816981,1,1,-1.1418324734682375,-0.007799890468389922,PLATINUM,-0.805534371803735,False,False
1.8755936033551046,1,-1.130190868318742,1.7269134671251063,0.3554422187966423,-0.910597446214839,1,0,-1.1947149337652219,-1.4259617938119964,SILVER,0.5303866237734394,False,False
-0.2962946891412077,1,0.6701739645179972,-0.3490155692386579,0.49159688672556656,0.8067008964816981,1,1,-1.1934663505938055,-0.007799890468389922,GOLD,-1.3584818037479298,False,True
0.2208215709769619,0,-0.7511666929846916,0.3429607762159302,0.23563506064359602,-0.910597446214839,1,0,1.3543978673357093,0.7012810612034134,DIAMOND,-0.040255125992969536,False,False
0.6551992294762243,0,0.006881657683409057,-0.6950037419659519,1.1787762057341158,0.8067008964816981,1,0,-0.6212117759082388,0.7012810612034134,SILVER,-1.6415908889033575,True,False
0.29321784739350565,0,-0.3721425176506413,-1.38698008742054,0.8670169383303673,0.8067008964816981,1,1,-1.0827729222010323,-0.7168808421401932,PLATINUM,-0.00044291089298751317,True,False
-0.45142956717665855,1,0.954442096018535,1.3809252943978123,0.698436895200544,0.8067008964816981,1,0,0.061797350279329206,-0.7168808421401932,PLATINUM,0.7161769609066888,False,False
0.5310913270478637,0,0.5754179206844846,-1.732968260147834,0.06980105632258861,-0.910597446214839,1,1,-1.2545856287440666,-0.7168808421401932,DIAMOND,1.7159059178617928,False,False
-0.058421209486849694,0,-0.5616546053176665,1.0349371216705183,1.17359389811479,-0.910597446214839,0,0,0.8775665662704846,-1.4259617938119964,PLATINUM,-1.5486957203367326,True,False
-2.313048103602069,1,0.006881657683409057,1.3809252943978123,-1.2269568265645165,0.8067008964816981,1,0,-1.2390251827377794,-0.7168808421401932,DIAMOND,-0.5180017071927537,False,True
1.0792345627731235,1,-1.0354348244852294,0.6889489489432242,0.7719469208244131,-0.910597446214839,0,1,1.5556160136149415,-0.007799890468389922,GOLD,0.3755613428290649,False,False
-0.5031411931884755,1,-0.9406787806517168,-0.6950037419659519,0.19853729455115257,0.8067008964816981,1,1,-0.6448667674594282,-0.007799890468389922,SILVER,-1.615049412170036,False,False
0.6758838798809511,0,0.006881657683409057,-1.38698008742054,-0.09288388718662602,0.8067008964816981,1,1,-0.40127846497092307,-0.007799890468389922,GOLD,-0.8188051101703957,False,False
-1.8993550955075333,0,1.1439541836855602,1.7269134671251063,0.6110339259065438,0.8067008964816981,1,0,1.36290912969082,-0.7168808421401932,SILVER,0.33132554827352934,True,False
-0.6893030468310166,1,1.0491981398520476,-1.38698008742054,-1.2269568265645165,-0.910597446214839,0,1,0.9237817317440356,-0.7168808421401932,SILVER,-1.3982940188479118,False,True
-0.22389841272466396,1,-0.18263042998361612,1.7269134671251063,0.3707862663811171,2.523999239178235,0,1,-1.2952971022883828,-1.4259617938119964,PLATINUM,1.20277070101758,False,False
-0.8651225752711943,0,-0.3721425176506413,1.0349371216705183,1.2309435599824832,-0.910597446214839,1,0,-0.18912346149771533,-0.7168808421401932,PLATINUM,-0.2525869398595403,False,True
-0.33766398995066127,1,-1.4144589998192798,0.6889489489432242,0.8392955730312025,-0.910597446214839,0,1,-1.0861435743441195,-0.7168808421401932,DIAMOND,-0.39414148243725416,False,False
0.38629877421477615,1,-1.4144589998192798,-0.6950037419659519,-1.2269568265645165,0.8067008964816981,1,1,0.04659389109332129,1.4103620128752166,DIAMOND,0.5878931566956357,False,True
1.0068382863565797,0,1.9967585781871735,-1.732968260147834,1.2180706102705041,-0.910597446214839,1,0,0.47407550826302897,1.4103620128752166,SILVER,-0.6108968757593785,False,False
-1.5063467378177244,0,-1.2249469121522547,1.0349371216705183,0.5862821795237803,-0.910597446214839,1,0,0.7921993501675455,-0.7168808421401932,PLATINUM,-0.06679660272629089,False,False
-0.6686183964262898,1,0.38590583301745945,1.0349371216705183,0.9006375763174753,-0.910597446214839,1,0,-0.5654788193863012,-0.7168808421401932,SILVER,-1.6637087861811253,False,False
-0.5548528192002925,1,3.1338311041893245,0.3429607762159302,0.7789754897341593,0.8067008964816981,1,1,-1.6086181654107983,-0.7168808421401932,PLATINUM,-1.026713344581413,True,False
-0.6686183964262898,1,1.9967585781871735,-0.6950037419659519,-0.4722632166765086,0.8067008964816981,0,1,-0.6317498527029755,-0.007799890468389922,PLATINUM,1.0789104762620805,False,False
-0.33766398995066127,1,-0.18263042998361612,-0.0030273965113638353,0.32434660755220124,-0.910597446214839,1,0,-0.014507624785882236,-0.007799890468389922,DIAMOND,-0.9869011294814308,False,False
-0.4204025915695684,1,1.7124904466866357,0.6889489489432242,-0.06984630846288123,4.241297581874772,0,1,0.2387339496028036,-0.7168808421401932,GOLD,1.3000894490397585,False,False
-0.14115981110575682,0,0.38590583301745945,-0.6950037419659519,1.536837260242146,-0.910597446214839,1,1,0.09143143572041833,0.7012810612034134,GOLD,-0.24816336040398673,False,True
0.5724606278573172,0,-0.46689856148415393,1.0349371216705183,-1.2269568265645165,0.8067008964816981,1,1,-1.080355860217872,-1.4259617938119964,DIAMOND,0.8488843445732955,False,False
0.8930727091305823,1,2.944319016522299,1.3809252943978123,0.17812922975603177,0.8067008964816981,1,1,-0.991598662441577,0.7012810612034134,DIAMOND,0.11014657549585143,False,False
-0.11013283549866665,1,0.7649300083515098,0.3429607762159302,0.21434776266157404,0.8067008964816981,0,1,-1.4930012792766787,0.7012810612034134,PLATINUM,1.1098755324509555,False,False
1.255054091213301,0,-0.2773864738171287,-0.6950037419659519,0.5711509583733745,-0.910597446214839,1,1,1.5224851987342372,-0.7168808421401932,SILVER,0.7515655965511173,False,True
1.3895043188440253,1,-0.6564106491511791,-0.6950037419659519,0.7711885460876281,0.8067008964816981,0,1,-0.8173380711508998,-1.4259617938119964,DIAMOND,1.0302511022509915,True,False
-1.9820936971264405,0,1.0491981398520476,-0.0030273965113638353,0.5287472976674628,-0.910597446214839,1,0,0.978695011698629,-0.007799890468389922,PLATINUM,1.2735479723064371,True,False
-1.4339504614011809,1,0.10163770151692166,1.0349371216705183,1.2373609350302872,0.8067008964816981,0,0,-1.33074885392064,0.7012810612034134,DIAMOND,-0.7037920443260032,True,False
0.03465971733442083,0,-0.9406787806517168,-1.040991914693246,0.2489545285603871,-0.910597446214839,1,0,-1.0875706509256755,-0.7168808421401932,DIAMOND,-1.0222897651258593,False,False
-1.2684732581633664,0,-0.7511666929846916,0.3429607762159302,0.41043794968239067,0.8067008964816981,0,0,-0.3367584084727415,-0.007799890468389922,GOLD,-1.5133070846923042,False,False
0.3242448230005958,0,1.0491981398520476,0.3429607762159302,0.7282671040270353,0.8067008964816981,0,1,0.42893913954637114,-1.4259617938119964,SILVER,0.915238036406599,False,False
1.885935928557468,0,-0.6564106491511791,0.3429607762159302,-1.2269568265645165,-0.910597446214839,1,1,-0.9611875647116652,0.7012810612034134,GOLD,0.7471420170955637,False,True
-0.36869096555775144,1,-0.9406787806517168,0.6889489489432242,1.0735357811231634,0.8067008964816981,1,1,0.46802728082793355,-1.4259617938119964,DIAMOND,-1.6681323656366787,False,True
1.0482075871660332,0,-0.6564106491511791,1.3809252943978123,0.6282523227346535,0.8067008964816981,0,1,0.03757866783192313,1.4103620128752166,DIAMOND,0.5126923059512252,True,False
0.8103341075116752,0,0.006881657683409057,-0.3490155692386579,0.7216190867576949,-0.910597446214839,1,1,1.046557683814013,-0.007799890468389922,GOLD,0.844460765117742,False,False
-1.7131932418649924,1,-1.130190868318742,-0.6950037419659519,-1.2269568265645165,0.8067008964816981,1,0,0.7301748927529854,1.4103620128752166,SILVER,1.304513028495312,False,False
-0.4307449167719318,0,2.091514622020686,-1.38698008742054,-1.2269568265645165,-0.910597446214839,1,0,-1.3421250661134279,1.4103620128752166,PLATINUM,-0.9117002787370204,False,True
2.0617554569976457,1,1.0491981398520476,1.7269134671251063,-1.2269568265645165,0.8067008964816981,1,1,-1.1454516232662215,-0.7168808421401932,PLATINUM,0.8665786623955098,False,True
-2.2716788027926156,1,0.480661876850972,-1.040991914693246,1.0015205161180627,-0.910597446214839,1,0,-1.0767278292843592,1.4103620128752166,PLATINUM,0.7559891760066708,True,False
0.5104066766431369,1,4.08139154252445,-1.040991914693246,-1.2269568265645165,0.8067008964816981,0,1,1.4372787137703797,-0.7168808421401932,GOLD,-0.013713649259648186,False,False
